Date,Jday,RB WY01,RB WY02,RB WY03,RB WY04,RB WY05,RB WY06,RB WY07,RB WY08,RB WY09,RB WY10,RB WY11,RB WY12,RB WY13,RB WY14,RB WY15,RB WY16,RB WY17,RB WY18,RB WY19,WB WY01,WB WY02,WB WY03,WB WY04,WB WY05,WB WY06,WB WY07,WB WY08,WB WY09,WB WY10,WB WY11,WB WY12,WB WY13,WB WY14,WB WY15,WB WY16,WB WY17,WB WY18,WB WY19
4-Feb,127,0.790128,0.841104,0.815616,0.841104,0.866592,3.56832,0.790128,1.070496,0.611712,1.223424,0.713664,0.994032,1.095984,0.815616,0.611712,3.211488,1.1826432,1.095984,2.0721744,0.773789538,0.169397169,0.752876308,0.794702769,0.731963077,4.391778462,1.129314462,0.815616,0.878355692,0.899268923,0.815616,1.024748308,1.463926154,0.773789538,0.899268923,3.492509538,1.489022031,0.985013169,2.237715692
5-Feb,128,0.739152,0.841104,0.815616,0.815616,0.866592,12.48912,0.790128,1.070496,0.611712,1.121472,0.6372,1.350864,0.790128,0.790128,0.611712,1.5853536,1.159704,1.0781424,7.442496,0.711049846,0.156849231,0.752876308,0.418264615,0.522830769,12.33880615,1.171140923,0.731963077,0.836529231,0.878355692,0.857442462,0.941095385,1.35936,0.752876308,0.899268923,1.319624862,1.463926154,1.116766523,7.696068923
6-Feb,129,0.76464,0.815616,0.815616,0.815616,0.866592,5.60736,0.76464,1.045008,0.611712,1.095984,0.662688,1.2744,0.611712,0.790128,0.611712,1.3406688,1.1189232,1.0169712,3.874176,0.857442462,0.158940554,0.731963077,0.731963077,0.522830769,6.901366154,1.212967385,1.882190769,0.920182154,0.836529231,0.857442462,1.045661538,1.087488,0.752876308,0.899268923,1.171140923,1.451378215,1.127223138,4.642737231
7-Feb,130,0.688176,0.815616,0.815616,0.815616,0.89208,3.31344,0.76464,1.045008,0.586224,1.045008,0.611712,1.121472,0.50976,0.76464,0.586224,1.21068,1.1393136,1.0042272,2.1996144,0.543744,0.1631232,0.731963077,1.087488,0.773789538,4.391778462,0.878355692,1.673058462,1.045661538,0.836529231,0.836529231,1.192054154,0.982921846,0.731963077,0.878355692,1.093761969,1.466017477,1.079122708,3.199724308
8-Feb,131,0.662688,0.790128,0.76464,0.815616,1.52928,2.80368,0.739152,1.01952,0.611712,1.01952,0.6372,1.070496,0.560736,0.739152,0.586224,1.14696,2.5488,0.968544,1.988064,0.711049846,0.179853785,0.690136615,1.066574769,1.338446769,1.944930462,0.564657231,1.463926154,1.087488,0.836529231,0.836529231,0.962008615,0.920182154,0.731963077,0.857442462,1.062392123,1.936565169,1.020565662,3.450683077
9-Feb,132,2.191968,0.76464,0.76464,0.790128,1.682208,2.29392,0.739152,1.01952,0.586224,0.968544,0.662688,1.01952,0.586224,0.739152,0.586224,1.1495088,2.2021632,0.9659952,1.8912096,1.171140923,0.169397169,0.711049846,1.045661538,0.836529231,1.087488,0.564657231,1.422099692,1.045661538,0.836529231,1.003835077,0.982921846,0.836529231,0.731963077,0.857442462,1.116766523,1.514117908,1.018474338,2.781459692
10-Feb,133,13.25376,0.76464,0.713664,0.790128,1.223424,1.937088,0.739152,0.994032,0.586224,0.943056,0.611712,0.994032,0.535248,0.713664,0.560736,1.1010816,1.6975008,0.9761904,1.8504288,8.365292308,0.165214523,0.648310154,1.045661538,0.585570462,1.254793846,0.878355692,1.380273231,1.045661538,0.857442462,0.815616,0.920182154,0.899268923,0.711049846,0.857442462,1.031022277,1.622866708,1.148136369,2.133149538
11-Feb,134,4.07808,2.5488,0.688176,0.76464,1.095984,1.78416,0.713664,0.994032,1.223424,0.943056,0.586224,0.89208,0.662688,0.688176,0.560736,1.0424592,1.4120352,0.968544,1.7663184,2.927852308,1.840364308,0.543744,1.024748308,0.522830769,3.136984615,0.857442462,1.380273231,1.673058462,0.857442462,0.794702769,0.920182154,1.045661538,0.648310154,0.836529231,0.878355692,1.476474092,1.152319015,2.237715692
12-Feb,135,2.191968,1.2744,0.688176,0.76464,1.01952,1.682208,0.713664,0.994032,7.6464,0.89208,0.586224,0.968544,0.76464,0.688176,0.560736,1.070496,1.2718512,1.5471216,1.6924032,1.714884923,0.292785231,0.711049846,1.003835077,0.522830769,2.509587692,0.836529231,1.338446769,7.947027692,0.920182154,0.773789538,0.815616,1.171140923,0.627396923,0.794702769,0.872081723,1.422099692,1.614501415,2.133149538
13-Feb,136,1.325376,0.968544,0.688176,0.790128,0.994032,1.580256,0.688176,0.968544,3.8232,0.866592,0.560736,1.045008,0.713664,0.662688,0.586224,1.1673504,1.2081312,1.1826432,1.6669152,1.087488,0.188219077,0.669223385,1.003835077,0.585570462,2.091323077,0.711049846,1.296620308,3.764381538,0.962008615,0.752876308,0.899268923,1.129314462,0.627396923,0.731963077,0.987104492,1.378181908,1.081214031,2.133149538
14-Feb,137,1.070496,0.89208,0.688176,0.815616,0.968544,1.52928,0.688176,0.968544,2.29392,0.841104,0.50976,0.841104,0.662688,0.688176,0.586224,1.2055824,1.1061792,1.0730448,1.6643664,1.212967385,0.177762462,0.690136615,1.003835077,0.585570462,2.091323077,0.836529231,1.296620308,2.509587692,0.962008615,0.794702769,0.962008615,1.108401231,0.606483692,0.773789538,1.066574769,1.325898831,1.047752862,1.846638277
15-Feb,138,0.89208,0.841104,0.688176,0.76464,0.994032,1.478304,0.662688,0.968544,1.478304,0.841104,0.535248,0.76464,0.662688,0.6372,0.560736,1.1775456,1.0781424,1.1393136,1.669464,1.254793846,0.175671138,0.690136615,0.982921846,0.522830769,2.091323077,1.129314462,1.254793846,2.007670154,0.941095385,0.941095385,0.899268923,1.150227692,0.606483692,0.752876308,0.985013169,1.340538092,1.087488,1.746254769
16-Feb,139,0.866592,0.866592,0.662688,0.76464,1.095984,1.427328,0.662688,0.968544,1.223424,0.841104,0.713664,0.739152,0.611712,0.662688,0.560736,4.97016,1.057752,1.4808528,1.593,1.024748308,0.177762462,0.669223385,0.982921846,0.752876308,2.070409846,1.129314462,1.212967385,1.714884923,1.003835077,0.815616,0.899268923,1.087488,0.585570462,0.752876308,5.43744,1.350994708,1.244337231,1.601953477
17-Feb,140,0.841104,0.89208,0.662688,0.76464,1.121472,3.56832,0.6372,0.943056,1.070496,0.815616,0.662688,0.76464,0.611712,0.6372,0.560736,4.103568,1.0373616,1.2157776,1.5088896,1.003835077,0.173579815,0.669223385,0.982921846,0.690136615,3.555249231,1.129314462,1.192054154,1.547579077,1.003835077,0.836529231,0.899268923,0.941095385,0.585570462,0.711049846,4.454518154,1.3321728,1.158592985,1.405369108
18-Feb,141,0.815616,0.866592,0.662688,0.739152,0.994032,3.05856,0.6372,8.15616,0.994032,0.815616,1.52928,0.713664,0.586224,0.6372,0.535248,1.7892576,1.0985328,1.1316672,1.4579136,1.003835077,0.165214523,0.669223385,0.962008615,0.564657231,2.71872,1.129314462,5.43744,1.443012923,1.003835077,1.108401231,0.878355692,0.836529231,0.585570462,0.711049846,1.271524431,1.401186462,1.263159138,1.296620308
19-Feb,142,0.815616,0.841104,0.662688,0.713664,0.943056,2.29392,0.6372,4.07808,0.968544,0.790128,2.80368,0.688176,0.560736,0.611712,0.50976,1.6337808,1.9906128,1.1138256,1.4094864,0.941095385,0.1631232,0.627396923,0.941095385,1.003835077,2.509587692,1.317533538,4.391778462,1.422099692,1.003835077,1.673058462,0.878355692,0.899268923,0.627396923,0.711049846,1.143953723,2.258628923,1.271524431,1.244337231
20-Feb,143,0.815616,0.841104,0.6372,0.688176,0.917568,1.78416,0.6372,2.80368,0.89208,0.76464,1.78416,0.713664,0.560736,0.611712,0.50976,2.0237472,1.5726096,5.148576,1.3916448,0.899268923,0.564657231,0.627396923,0.941095385,0.982921846,2.300455385,1.526665846,2.509587692,1.317533538,0.982921846,1.254793846,0.857442462,0.941095385,0.606483692,0.711049846,1.384455877,1.800629169,4.349952,1.221332677
21-Feb,144,0.790128,1.325376,0.611712,0.688176,0.89208,1.478304,0.611712,2.140992,0.866592,0.76464,1.01952,0.6372,0.560736,0.815616,0.535248,2.5054704,1.2947904,34.66368,1.3610592,0.878355692,1.150227692,0.627396923,0.941095385,0.731963077,2.091323077,1.526665846,2.049496615,1.275707077,0.962008615,0.899268923,0.857442462,1.003835077,0.648310154,0.711049846,1.660510523,1.555944369,31.78811077,1.202510769
22-Feb,145,0.76464,1.682208,0.611712,0.688176,0.866592,1.325376,0.611712,1.937088,0.841104,0.76464,0.89208,0.662688,0.586224,0.790128,0.50976,1.5190848,1.3304736,9.608976,1.3100832,0.920182154,1.296620308,0.627396923,0.941095385,0.648310154,1.547579077,1.484839385,1.924017231,1.233880615,0.962008615,0.857442462,0.878355692,0.962008615,0.648310154,0.669223385,1.068666092,1.606136123,7.988854154,1.139771077
23-Feb,146,0.739152,1.172448,0.6372,0.688176,0.866592,1.2744,0.611712,1.682208,0.841104,0.76464,0.815616,0.790128,0.560736,0.688176,0.484272,1.3534128,8.79336,2.956608,1.2744,0.878355692,1.003835077,0.627396923,0.941095385,0.522830769,1.610318769,1.484839385,1.819451077,1.233880615,0.962008615,0.836529231,0.899268923,0.962008615,0.648310154,0.669223385,1.024748308,5.688398769,2.279542154,1.091670646
24-Feb,147,0.739152,1.045008,0.6372,0.688176,0.841104,1.223424,0.586224,1.478304,0.815616,0.815616,0.76464,0.688176,0.560736,0.688176,0.50976,2.701728,12.565584,2.2760784,1.287144,0.815616,0.941095385,0.543744,0.920182154,0.522830769,2.049496615,1.484839385,1.693971692,1.233880615,1.003835077,0.878355692,0.878355692,0.962008615,0.627396923,0.627396923,1.336355446,11.54410338,1.771350646,1.043570215
25-Feb,148,0.739152,0.994032,0.611712,0.688176,0.815616,1.14696,0.586224,1.376352,0.815616,0.815616,0.713664,0.739152,0.560736,0.662688,0.484272,39.5064,26.25264,2.026296,1.261656,0.815616,0.920182154,0.127570708,0.920182154,0.564657231,1.756711385,1.463926154,1.610318769,1.192054154,1.024748308,0.878355692,0.920182154,0.920182154,0.606483692,0.711049846,21.54062769,30.11505231,3.534336,1.003835077
26-Feb,149,0.713664,1.197936,0.611712,0.662688,0.815616,1.095984,0.586224,1.2744,0.815616,1.121472,0.662688,0.688176,0.586224,0.6372,0.484272,6.142608,15.03792,1.9345392,1.261656,0.836529231,1.150227692,0.146392615,0.899268923,0.606483692,1.631232,1.003835077,1.547579077,1.212967385,1.254793846,0.857442462,0.899268923,0.920182154,0.585570462,0.690136615,3.617988923,17.37889477,2.823286154,1.024748308
27-Feb,150,0.688176,1.52928,0.611712,0.6372,0.815616,1.045008,0.586224,1.197936,1.886112,0.943056,0.611712,0.76464,0.611712,0.611712,0.484272,5.148576,5.199552,1.7408304,1.2438144,0.794702769,1.380273231,0.129662031,0.899268923,0.836529231,1.589405538,0.669223385,1.484839385,1.924017231,1.150227692,0.815616,0.878355692,0.920182154,0.585570462,0.690136615,3.241550769,6.441275077,2.384108308,1.051935508
28-Feb,151,0.662688,1.223424,0.611712,0.662688,0.790128,0.994032,0.586224,1.14696,3.05856,0.841104,0.6372,0.688176,0.611712,0.611712,0.484272,3.721248,3.593808,2.1002112,1.2285216,0.773789538,1.045661538,0.131753354,0.941095385,0.690136615,1.547579077,0.669223385,1.338446769,3.136984615,1.045661538,0.815616,0.857442462,0.920182154,0.564657231,0.669223385,2.927852308,4.663650462,3.178811077,1.135588431
1-Mar,152,0.662688,1.121472,0.586224,0.89208,0.790128,0.968544,0.586224,1.095984,2.03904,0.815616,0.586224,0.6372,0.586224,0.611712,0.484272,4.281984,14.961456,2.752704,1.2030336,0.752876308,1.129314462,0.564657231,1.108401231,0.543744,1.254793846,0.627396923,1.380273231,1.924017231,0.899268923,0.773789538,0.962008615,0.857442462,0.543744,0.690136615,3.032418462,13.55177354,4.098993231,1.085396677
2-Mar,153,0.688176,1.045008,0.586224,1.682208,0.790128,0.943056,0.586224,1.070496,1.52928,0.815616,0.560736,0.611712,0.560736,0.586224,0.484272,3.619296,19.141488,2.1384432,1.1546064,0.752876308,1.003835077,0.606483692,1.673058462,0.522830769,1.024748308,0.731963077,1.317533538,1.463926154,0.920182154,0.773789538,0.920182154,0.752876308,0.543744,0.648310154,2.572327385,18.17359754,3.157897846,1.062392123
3-Mar,154,0.662688,1.937088,0.586224,1.682208,0.790128,0.943056,0.560736,1.070496,1.427328,0.841104,0.560736,0.662688,0.611712,0.560736,0.484272,3.186,5.98968,1.7765136,1.108728,0.731963077,1.882190769,0.606483692,2.091323077,0.543744,0.773789538,0.711049846,1.275707077,1.338446769,0.941095385,0.731963077,0.962008615,0.711049846,0.501917538,0.627396923,2.112236308,5.542006154,2.405021538,1.0331136
4-Mar,155,0.6372,2.395872,0.586224,1.14696,0.76464,0.89208,0.560736,2.344896,1.248912,0.790128,0.560736,0.662688,0.611712,0.560736,0.458784,3.084048,4.536864,1.618488,1.108728,0.731963077,1.882190769,0.606483692,1.443012923,0.606483692,1.212967385,0.690136615,1.986756923,1.254793846,0.815616,0.711049846,0.962008615,0.711049846,0.501917538,0.648310154,1.978391631,3.806208,2.154062769,1.026839631
5-Mar,156,0.611712,1.682208,0.586224,1.605744,0.739152,0.89208,0.560736,1.809648,1.070496,0.76464,1.172448,0.611712,0.586224,0.560736,0.433296,3.05856,6.49944,1.4961456,1.0730448,0.711049846,1.422099692,0.627396923,2.028583385,0.522830769,1.233880615,0.690136615,1.798537846,1.212967385,0.773789538,0.878355692,0.899268923,0.690136615,0.522830769,0.627396923,1.878008123,3.680728615,1.539213785,0.989195815
6-Mar,157,0.586224,1.452816,0.586224,4.84272,0.739152,0.866592,0.560736,1.52928,1.121472,0.76464,5.35248,0.662688,0.586224,0.535248,0.458784,2.3219568,5.505408,1.3661568,1.057752,0.711049846,1.212967385,0.627396923,5.855704615,0.522830769,1.212967385,0.669223385,1.568492308,1.463926154,0.773789538,1.631232,0.899268923,0.669223385,0.543744,0.627396923,1.773441969,3.534336,1.574766277,0.962008615
7-Mar,158,0.560736,1.2744,0.586224,2.5488,0.76464,0.841104,0.560736,1.452816,2.191968,0.815616,4.07808,0.866592,0.586224,0.50976,0.458784,1.8427824,5.021136,1.3432176,1.0552032,0.690136615,1.108401231,0.606483692,3.346116923,0.522830769,1.212967385,0.669223385,1.589405538,2.71872,0.815616,1.35936,1.003835077,0.669223385,0.501917538,0.627396923,1.666784492,3.136984615,1.769259323,0.936912738
8-Mar,159,0.560736,1.197936,0.560736,1.733184,1.427328,0.841104,0.560736,4.58784,3.8232,0.943056,2.5488,6.11712,0.6372,0.50976,0.433296,1.6133904,6.473952,1.3049856,1.0373616,0.690136615,1.045661538,0.606483692,2.070409846,1.463926154,1.171140923,0.669223385,4.391778462,4.600910769,0.836529231,1.024748308,5.646572308,0.669223385,0.501917538,0.606483692,1.806903138,5.311960615,1.907286646,0.926456123
9-Mar,160,0.560736,1.988064,0.560736,1.427328,1.172448,0.841104,0.560736,6.11712,2.140992,0.917568,1.65672,9.94032,0.662688,0.50976,0.433296,8.105184,3.491856,1.2667536,1.0118736,0.669223385,2.300455385,0.606483692,1.129314462,0.941095385,1.129314462,0.648310154,5.855704615,2.71872,0.836529231,1.150227692,9.201821538,0.711049846,0.501917538,0.627396923,7.277804308,4.07808,1.804811815,0.922273477
10-Mar,161,0.560736,8.66592,0.560736,1.2744,1.01952,1.78416,0.560736,2.5488,1.580256,0.866592,1.52928,3.05856,0.739152,0.50976,0.560736,28.0368,2.599776,1.2081312,1.0093248,0.669223385,10.87488,0.606483692,0.773789538,0.731963077,1.882190769,0.648310154,2.927852308,2.091323077,0.815616,0.962008615,3.346116923,0.752876308,0.522830769,0.690136615,25.51414154,3.283377231,1.668875815,0.918090831
11-Mar,162,0.560736,3.05856,0.560736,1.2744,0.917568,3.05856,0.662688,2.03904,2.497824,0.89208,2.80368,3.31344,0.917568,0.50976,0.968544,16.5672,2.4442992,1.2591072,1.0093248,0.627396923,3.764381538,0.585570462,1.212967385,0.627396923,2.927852308,0.690136615,2.509587692,2.927852308,0.815616,1.463926154,2.71872,0.836529231,0.564657231,0.941095385,17.10702277,2.530500923,1.748346092,0.926456123
12-Mar,163,0.535248,2.242944,0.560736,1.2744,0.866592,4.58784,0.560736,1.78416,2.5488,0.994032,3.31344,2.80368,9.17568,0.535248,0.611712,6.601392,2.4646896,1.2183264,1.0093248,0.648310154,2.71872,0.606483692,1.505752615,0.606483692,3.555249231,0.690136615,2.091323077,2.509587692,0.836529231,1.714884923,3.764381538,8.15616,0.564657231,0.752876308,7.591502769,2.593240615,1.641688615,0.922273477
13-Mar,164,0.535248,1.860624,0.560736,1.172448,0.841104,12.48912,0.662688,1.682208,1.733184,0.994032,2.242944,9.94032,10.95984,0.560736,0.484272,5.454432,2.344896,1.3559616,1.0016784,0.648310154,2.300455385,0.564657231,1.35936,0.606483692,8.15616,0.731963077,1.965843692,1.965843692,0.836529231,1.254793846,11.92054154,9.201821538,0.501917538,0.690136615,6.190316308,2.384108308,1.620775385,0.888812308
14-Mar,165,0.535248,2.064528,0.560736,1.121472,0.815616,19.37088,3.8232,1.605744,1.631232,1.197936,1.707696,9.68544,2.80368,0.50976,0.433296,4.052592,2.2709808,1.159704,1.1367648,0.648310154,2.509587692,0.564657231,1.380273231,0.564657231,17.35798154,3.764381538,1.965843692,1.840364308,0.941095385,1.35936,12.33880615,2.091323077,0.501917538,0.669223385,4.475431385,2.300455385,1.622866708,1.018474338
15-Mar,166,0.535248,1.962576,0.535248,1.095984,0.815616,6.11712,17.8416,1.580256,1.503792,2.395872,1.452816,6.11712,2.370384,0.560736,0.433296,3.56832,2.0823696,1.1698992,8.487504,0.648310154,2.509587692,0.564657231,1.233880615,0.606483692,6.483101538,18.82190769,1.924017231,2.049496615,1.192054154,1.422099692,7.947027692,2.300455385,0.543744,0.690136615,3.806208,2.237715692,1.551761723,3.325203692
16-Mar,167,0.535248,3.05856,0.866592,1.045008,0.815616,3.31344,6.372,1.52928,1.580256,2.242944,1.376352,9.43056,2.115504,0.560736,0.407808,5.505408,1.9523808,1.1698992,3.491856,0.669223385,3.764381538,0.752876308,1.171140923,0.752876308,3.973513846,5.646572308,1.819451077,2.300455385,2.133149538,1.212967385,13.17533538,1.882190769,0.522830769,0.648310154,6.629494154,2.032766031,1.493204677,3.220637538
17-Mar,168,0.560736,2.16648,2.80368,1.01952,0.815616,2.80368,3.31344,1.40184,1.988064,2.956608,1.78416,10.1952,1.733184,0.560736,0.433296,11.826432,1.4579136,1.1571552,1.7535744,0.690136615,3.136984615,2.509587692,1.171140923,0.920182154,2.927852308,3.136984615,1.693971692,2.927852308,2.927852308,1.087488,15.26665846,1.589405538,0.481004308,0.669223385,14.409216,1.882190769,1.365633969,1.758802708
18-Mar,169,0.560736,1.78416,5.0976,1.01952,0.815616,2.29392,2.5488,1.376352,3.05856,4.281984,7.90128,17.58672,1.580256,0.560736,0.433296,6.295536,1.3941936,1.1418624,1.5114384,0.690136615,2.300455385,4.600910769,1.129314462,0.899268923,2.71872,2.509587692,1.673058462,3.136984615,4.015340308,4.810043077,26.76893538,1.526665846,0.501917538,0.669223385,7.549676308,1.788081231,1.390729846,1.390729846
19-Mar,170,0.560736,1.631232,2.80368,0.994032,0.790128,1.78416,2.140992,1.376352,4.58784,6.88176,5.35248,23.19408,1.452816,0.50976,0.458784,3.772224,1.389096,1.1265696,1.3992912,0.711049846,2.091323077,2.71872,1.108401231,0.711049846,2.300455385,1.882190769,1.714884923,5.019175385,6.378535385,3.764381538,36.38902154,1.443012923,0.501917538,0.669223385,4.224472615,1.756711385,1.361451323,1.248519877
20-Mar,171,0.6372,1.478304,1.605744,0.968544,0.815616,1.52928,1.52928,2.5488,3.05856,10.57752,2.80368,19.88064,1.40184,0.50976,0.484272,2.80368,1.3865472,1.1112768,1.3610592,0.773789538,1.944930462,1.986756923,1.108401231,0.731963077,2.300455385,1.589405538,2.71872,2.927852308,9.348214154,2.927852308,34.50683077,1.401186462,0.481004308,0.648310154,3.513422769,1.744163446,1.348903385,1.267341785
21-Mar,172,0.611712,1.376352,9.68544,0.968544,0.815616,1.427328,1.376352,1.580256,2.344896,6.575904,2.16648,16.05744,1.299888,0.50976,0.407808,2.4519456,1.3406688,1.0985328,1.3304736,0.773789538,1.840364308,10.03835077,1.108401231,0.731963077,2.300455385,1.463926154,1.903104,1.777624615,5.960270769,2.509587692,32.62464,1.254793846,0.481004308,0.627396923,3.053331692,1.317533538,1.307076923,1.298711631
22-Mar,173,0.586224,1.325376,9.94032,0.943056,0.841104,1.376352,2.80368,1.478304,1.988064,4.307472,1.860624,12.23424,1.197936,0.50976,0.407808,2.051784,1.2947904,1.0857888,1.3687056,0.773789538,1.777624615,9.829218462,1.087488,0.920182154,2.091323077,3.136984615,1.819451077,1.212967385,4.203559385,2.091323077,31.36984615,1.129314462,0.501917538,0.669223385,2.697806769,1.051935508,1.302894277,1.353086031
23-Mar,174,0.586224,1.2744,5.60736,0.943056,0.841104,1.325376,6.88176,1.427328,1.78416,28.138752,1.65672,7.39152,1.14696,0.50976,0.484272,2.077272,1.236168,1.0501056,1.3712544,0.711049846,1.652145231,6.273969231,1.087488,1.024748308,2.091323077,7.737895385,1.652145231,1.212967385,24.65669908,2.007670154,18.82190769,1.108401231,0.460091077,0.669223385,2.488674462,1.035204923,1.302894277,1.2506112
24-Mar,175,0.586224,1.223424,4.33296,0.917568,0.841104,1.376352,3.56832,1.376352,1.682208,11.316672,1.478304,4.33296,1.095984,0.50976,0.50976,1.8784656,1.2157776,0.9838368,1.350864,0.752876308,1.547579077,4.600910769,1.066574769,0.794702769,2.091323077,4.182646154,1.568492308,1.505752615,9.912871385,1.861277538,8.992689231,1.045661538,0.460091077,0.669223385,2.133149538,1.041478892,1.269433108,1.307076923
25-Mar,176,0.586224,1.121472,5.60736,1.9116,0.841104,1.427328,3.05856,1.325376,1.682208,5.938704,1.40184,3.31344,1.095984,0.50976,0.458784,3.160512,1.1928384,0.9787392,1.236168,0.690136615,1.484839385,6.064836923,1.882190769,0.731963077,2.091323077,3.973513846,1.547579077,1.401186462,5.834791385,1.714884923,6.273969231,1.045661538,0.481004308,0.669223385,3.220637538,1.024748308,1.281981046,1.181597538
26-Mar,177,0.586224,1.631232,13.76352,6.88176,0.841104,1.376352,2.80368,1.299888,1.758672,5.0976,1.52928,3.31344,1.14696,0.50976,0.76464,2.701728,1.1622528,0.9965808,1.1953872,0.669223385,1.944930462,13.80273231,7.737895385,0.920182154,1.986756923,3.764381538,1.526665846,1.547579077,4.935522462,1.610318769,5.43744,1.087488,0.460091077,0.836529231,3.032418462,1.014291692,1.35936,1.106309908
27-Mar,178,0.586224,2.03904,7.6464,33.1344,0.943056,1.376352,12.48912,1.197936,3.56832,3.8232,1.478304,3.56832,1.172448,0.484272,0.790128,2.497824,1.2642048,1.006776,1.1800944,0.669223385,2.71872,8.783556923,31.36984615,1.463926154,1.986756923,13.17533538,1.484839385,3.346116923,3.576162462,1.568492308,3.136984615,1.087488,0.439177846,0.836529231,3.136984615,1.068666092,1.348903385,1.125131815
28-Mar,179,0.586224,1.172448,6.372,10.1952,1.554768,1.554768,13.50864,1.197936,4.33296,3.56832,1.40184,2.395872,1.325376,0.535248,0.50976,8.105184,3.721248,1.1622528,1.2259728,0.669223385,1.505752615,7.528763077,12.12967385,2.091323077,2.509587692,14.84839385,1.443012923,6.064836923,2.948765538,1.484839385,2.927852308,1.254793846,0.543744,0.731963077,9.829218462,2.363195077,1.470200123,1.219241354
29-Mar,180,0.586224,1.197936,23.70384,7.13664,2.446848,1.962576,5.86224,1.172448,8.41104,2.80368,1.2744,2.5488,1.988064,1.045008,0.484272,8.309088,2.982096,1.6082928,1.8937584,0.669223385,1.526665846,24.88674462,9.620086154,2.71872,3.136984615,6.901366154,1.380273231,9.201821538,5.542006154,1.484839385,2.71872,1.714884923,0.878355692,0.752876308,10.12200369,2.614153846,2.041131323,2.154062769
30-Mar,181,0.586224,2.5488,16.82208,6.372,2.80368,2.5488,3.8232,1.14696,12.99888,7.977744,1.14696,2.115504,1.835136,1.045008,0.433296,3.925152,1.8886608,11.240208,1.8045504,0.690136615,2.927852308,18.19451077,8.783556923,4.182646154,3.555249231,4.600910769,1.380273231,14.43012923,6.734060308,1.296620308,2.927852308,1.735798154,0.878355692,0.690136615,4.579997538,1.428373662,12.48519877,2.059953231
31-Mar,182,0.586224,3.31344,5.0976,5.35248,4.33296,6.62688,3.31344,1.121472,6.62688,16.210368,1.095984,1.886112,1.835136,0.841104,0.433296,6.066144,1.65672,4.307472,8.971776,0.690136615,3.973513846,6.901366154,6.901366154,6.064836923,7.947027692,3.973513846,1.401186462,7.947027692,14.89022031,1.150227692,2.71872,1.798537846,0.731963077,0.690136615,7.654242462,1.206693415,5.583832615,7.110498462
1-Apr,183,0.586224,4.84272,4.07808,11.97936,9.43056,28.80144,3.05856,14.52816,4.07808,15.496704,1.070496,1.733184,2.80368,0.739152,0.433296,36.44784,1.5241824,2.880144,4.58784,0.669223385,6.064836923,4.391778462,11.92054154,9.201821538,33.46116923,4.182646154,9.201821538,5.019175385,14.36738954,1.463926154,2.509587692,3.136984615,1.003835077,0.669223385,37.64381538,1.179506215,4.015340308,4.789129846
2-Apr,184,0.586224,3.56832,2.80368,13.25376,11.4696,18.09648,4.07808,9.17568,6.11712,23.423472,1.045008,1.605744,2.29392,0.917568,0.433296,9.481536,1.5496704,2.2200048,2.752704,0.669223385,4.391778462,3.555249231,12.75707077,9.829218462,19.86756923,4.600910769,9.620086154,6.483101538,21.05962338,1.443012923,2.300455385,2.300455385,1.087488,0.711049846,13.07076923,1.156501662,3.178811077,3.116071385
3-Apr,185,0.586224,4.58784,2.395872,6.88176,32.87952,6.372,4.07808,3.8232,15.80256,29.795472,1.01952,1.452816,1.605744,0.994032,2.5488,4.84272,1.6975008,1.9294416,2.5207632,0.669223385,5.855704615,2.927852308,7.737895385,27.39633231,7.737895385,4.182646154,4.810043077,15.26665846,28.52564677,1.484839385,2.300455385,1.735798154,1.254793846,2.927852308,5.625659077,1.325898831,2.781459692,2.844199385
4-Apr,186,0.713664,3.56832,2.242944,5.35248,14.52816,10.45008,3.8232,3.31344,23.19408,25.23312,1.299888,1.427328,1.554768,0.866592,3.05856,3.160512,2.829168,7.493472,2.332152,0.815616,4.600910769,2.509587692,6.064836923,13.80273231,8.574424615,3.764381538,3.973513846,24.46848,23.924736,1.693971692,2.300455385,1.673058462,1.150227692,3.136984615,3.973513846,2.467761231,8.532598154,2.551414154
5-Apr,187,0.943056,2.80368,2.03904,3.8232,6.62688,5.35248,3.05856,2.80368,7.6464,13.483152,6.62688,1.376352,1.758672,1.223424,1.52928,2.599776,2.752704,4.281984,2.0441376,1.066574769,3.346116923,2.300455385,4.600910769,7.947027692,5.646572308,3.136984615,3.555249231,9.410953846,12.75707077,5.228307692,2.070409846,1.631232,1.296620308,1.693971692,3.262464,3.220637538,6.085750154,2.216802462
6-Apr,188,0.943056,2.16648,1.886112,3.05856,6.88176,3.56832,2.80368,3.05856,5.35248,17.255376,3.31344,1.2744,1.503792,1.121472,1.045008,2.4493968,6.040656,2.880144,2.000808,1.045661538,2.927852308,2.091323077,3.973513846,8.15616,4.182646154,2.927852308,4.182646154,6.692233846,13.69816615,3.555249231,1.965843692,1.463926154,1.212967385,1.254793846,2.948765538,5.855704615,4.057166769,2.635067077
7-Apr,189,1.070496,1.809648,1.733184,2.5488,17.8416,3.8232,2.446848,4.33296,8.15616,21.843216,2.16648,1.172448,1.605744,1.427328,0.943056,9.558,11.902896,2.2990176,2.3805792,1.233880615,2.71872,2.007670154,3.555249231,16.31232,4.391778462,2.509587692,5.855704615,7.737895385,21.85432615,2.509587692,1.903104,1.526665846,1.463926154,1.192054154,9.013602462,8.302552615,3.304290462,3.220637538
