site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
WB,2014,2014-05-15,227,5,12.96620308,902.343168011,0.7111999999999999,0,14.9,72.9,0,0.0064516129032258064,NA,25,13.9,3.8
RB,2014,2014-05-16,228,5,3.56832,799.456608,0.5841999999999999,0.8,13.7,21.3,0,0.0064516129032258064,NA,21.7,18.3,5
WB,2014,2014-05-16,228,5,16.73058462,919.073752631,0.5841999999999999,0.8,13.7,21.3,0,0.0064516129032258064,NA,21.7,18.3,5
RB,2014,2014-05-17,229,5,15.54768,815.004288,0.4572,25.7,8.3,177.1,0,0.0064516129032258064,NA,19.4,6.1,2.1
WB,2014,2014-05-17,229,5,26.35067077,945.424423401,0.4572,25.7,8.3,177.1,0,0.0064516129032258064,NA,19.4,6.1,2.1
RB,2014,2014-05-18,230,1,4.33296,819.3372479999999,0.4572,0,6.1,274.4,0,0.0064516129032258064,NA,16.7,1.7,2.4
WB,2014,2014-05-18,230,1,7.947027692,953.371451093,0.4572,0,6.1,274.4,0,0.0064516129032258064,NA,16.7,1.7,2.4
RB,2014,2014-05-19,231,1,2.80368,822.140928,0.4064,0,7.8,194.9,0,0.0064516129032258064,NA,17.8,0.6,2.4
WB,2014,2014-05-19,231,1,5.43744,958.8088910929999,0.4064,0,7.8,194.9,0,0.0064516129032258064,NA,17.8,0.6,2.4
RB,2014,2014-05-20,232,1,2.29392,824.434848,0.381,0,11.1,280,0,0.0064516129032258064,NA,21.7,1.1,2.6
WB,2014,2014-05-20,232,1,4.391778462,963.200669555,0.381,0,11.1,280,0,0.0064516129032258064,NA,21.7,1.1,2.6
RB,2014,2014-05-21,233,1,1.9116,826.346448,0.30479999999999996,0,13,177.6,0,0.0064516129032258064,NA,23.9,2.8,0.9
WB,2014,2014-05-21,233,1,3.764381538,966.9650510929999,0.30479999999999996,0,13,177.6,0,0.0064516129032258064,NA,23.9,2.8,0.9
RB,2014,2014-05-22,234,5,4.07808,830.424528,0.2286,6.6,9.2,49.7,0,0.0064516129032258064,NA,17.8,8.9,1.1
WB,2014,2014-05-22,234,5,6.483101538,973.448152631,0.2286,6.6,9.2,49.7,0,0.0064516129032258064,NA,17.8,8.9,1.1
RB,2014,2014-05-23,235,5,9.68544,840.109968,0.17779999999999999,5.1,9,45.5,0,0.0064516129032258064,NA,16.7,11.7,0.7
WB,2014,2014-05-23,235,5,14.22099692,987.669149551,0.17779999999999999,5.1,9,45.5,0,0.0064516129032258064,NA,16.7,11.7,0.7
RB,2014,2014-05-24,236,1,8.15616,848.266128,0.1016,5.3,9.6,169,0,0.0064516129032258064,NA,19.4,10,0.7
WB,2014,2014-05-24,236,1,12.96620308,1000.635352631,0.1016,5.3,9.6,169,0,0.0064516129032258064,NA,19.4,10,0.7
RB,2014,2014-05-25,237,1,4.58784,852.853968,0.0508,1,13.7,249.3,0,0.0064516129032258064,NA,25,8.3,1
WB,2014,2014-05-25,237,1,7.737895385,1008.373248016,0.0508,1,13.7,249.3,0,0.0064516129032258064,NA,25,8.3,1
RB,2014,2014-05-26,238,5,3.56832,856.422288,0,9.4,12.1,83.3,0,0.0064516129032258064,NA,22.2,12.8,2.1
WB,2014,2014-05-26,238,5,6.483101538,1014.856349554,0,9.4,12.1,83.3,0,0.0064516129032258064,NA,22.2,12.8,2.1
RB,2014,2014-05-27,239,5,3.05856,859.480848,0,5.6,13.5,102.9,0,0.0064516129032258064,NA,22.8,10,1.7
WB,2014,2014-05-27,239,5,5.228307692,1020.084657246,0,5.6,13.5,102.9,0,0.0064516129032258064,NA,22.8,10,1.7
RB,2014,2014-05-28,240,5,3.05856,862.539408,0,0.8,5.8,65.2,0,0.0064516129032258064,NA,13.3,7.2,1
WB,2014,2014-05-28,240,5,5.228307692,1025.312964938,0,0.8,5.8,65.2,0,0.0064516129032258064,NA,13.3,7.2,1
RB,2014,2014-05-29,241,1,2.5488,865.088208,0,0,9.5,274.6,0,0.0064516129032258064,NA,21.1,6.1,0.8
WB,2014,2014-05-29,241,1,3.973513846,1029.2864787839999,0,0,9.5,274.6,0,0.0064516129032258064,NA,21.1,6.1,0.8
RB,2014,2014-05-30,242,1,2.013552,867.10176,0,1.3,9.8,136.7,0,0.0064516129032258064,NA,20,7.8,2
WB,2014,2014-05-30,242,1,3.346116923,1032.632595707,0,1.3,9.8,136.7,0,0.0064516129032258064,NA,20,7.8,2
RB,2014,2014-05-31,243,1,1.707696,868.809456,0,0,9.7,183.5,0,0.0064516129032258064,NA,20,6.1,1.2
WB,2014,2014-05-31,243,1,2.927852308,1035.560448015,0,0,9.7,183.5,0,0.0064516129032258064,NA,20,6.1,1.2
RB,2014,2014-06-01,244,1,1.427328,870.236784,0,0,13.6,254.4,0,0.016666666666666666,NA,24.4,4.4,1.4
WB,2014,2014-06-01,244,1,2.509587692,1038.070035707,0,0,13.6,254.4,0,0.016666666666666666,NA,24.4,4.4,1.4
RB,2014,2014-06-02,245,1,1.172448,871.409232,0,0,18.8,272.6,0,0.016666666666666666,NA,29.4,7.8,1.6
WB,2014,2014-06-02,245,1,2.300455385,1040.370491092,0,0,18.8,272.6,0,0.016666666666666666,NA,29.4,7.8,1.6
RB,2014,2014-06-03,246,1,2.5488,873.958032,0,14.2,18.6,173.3,0,0.016666666666666666,NA,29.4,12.2,2.1
WB,2014,2014-06-03,246,1,5.43744,1045.807931092,0,14.2,18.6,173.3,0,0.016666666666666666,NA,29.4,12.2,2.1
RB,2014,2014-06-04,247,1,3.8232,877.7812319999999,0,0.3,13.8,245.3,0,0.016666666666666666,NA,25,12.2,1.3
WB,2014,2014-06-04,247,1,6.901366154,1052.709297246,0,0.3,13.8,245.3,0,0.016666666666666666,NA,25,12.2,1.3
RB,2014,2014-06-05,248,1,1.758672,879.539904,0,0,12,225.7,0,0.016666666666666666,NA,23.3,8.9,2.2
WB,2014,2014-06-05,248,1,3.136984615,1055.846281861,0,0,12,225.7,0,0.016666666666666666,NA,23.3,8.9,2.2
RB,2014,2014-06-06,249,5,2.217456,881.75736,0,0.3,9.9,78.6,0,0.016666666666666666,NA,20,12.2,1.6
WB,2014,2014-06-06,249,5,2.300455385,1058.146737246,0,0.3,9.9,78.6,0,0.016666666666666666,NA,20,12.2,1.6
RB,2014,2014-06-07,250,1,1.937088,883.694448,0,0,15.5,262,0,0.016666666666666666,NA,26.1,10,1.7
WB,2014,2014-06-07,250,1,1.275707077,1059.422444323,0,0,15.5,262,0,0.016666666666666666,NA,26.1,10,1.7
RB,2015,2015-03-09,160,4,0.433296,297.037152,2.1336,0.3,-5.6,90.6,0,0.0064516129032258064,NA,4.4,-3.2,3
WB,2015,2015-03-09,160,4,0.627396923,322.29379937699997,2.1336,0.3,-5.6,90.6,0,0.0064516129032258064,NA,4.4,-3.2,3
RB,2015,2015-03-10,161,4,0.560736,297.597888,2.1336,0,0.6,142.1,0,0.0064516129032258064,NA,10.6,-2.7,2.6
WB,2015,2015-03-10,161,4,0.690136615,322.983935992,2.1336,0,0.6,142.1,0,0.0064516129032258064,NA,10.6,-2.7,2.6
RB,2015,2015-03-11,162,4,0.968544,298.566432,2.0827999999999998,0,0.8,75,0,0.0064516129032258064,NA,8.3,1.1,2.9
WB,2015,2015-03-11,162,4,0.941095385,323.925031377,2.0827999999999998,0,0.8,75,0,0.0064516129032258064,NA,8.3,1.1,2.9
RB,2015,2015-03-12,163,4,0.611712,299.178144,2.1082,0.3,-10.9,152.5,0,0.0064516129032258064,NA,2.2,-11,5.3
WB,2015,2015-03-12,163,4,0.752876308,324.677907685,2.1082,0.3,-10.9,152.5,0,0.0064516129032258064,NA,2.2,-11,5.3
RB,2015,2015-03-13,164,4,0.484272,299.662416,2.0574,0,-7.7,124.7,0,0.0064516129032258064,NA,1.1,-15.5,0.5
WB,2015,2015-03-13,164,4,0.690136615,325.3680443,2.0574,0,-7.7,124.7,0,0.0064516129032258064,NA,1.1,-15.5,0.5
RB,2015,2015-03-14,165,4,0.433296,300.095712,2.0574,1.5,-2.6,36.2,0,0.0064516129032258064,NA,3.3,-2.1,0.6
WB,2015,2015-03-14,165,4,0.669223385,326.037267685,2.0574,1.5,-2.6,36.2,0,0.0064516129032258064,NA,3.3,-2.1,0.6
RB,2015,2015-03-15,166,4,0.433296,300.529008,2.1336,2.8,-6,24.5,0,0.0064516129032258064,NA,1.1,-9.3,3
WB,2015,2015-03-15,166,4,0.690136615,326.7274043,2.1336,2.8,-6,24.5,0,0.0064516129032258064,NA,1.1,-9.3,3
RB,2015,2015-03-16,167,4,0.407808,300.936816,2.1336,0,-5.1,81.9,0,0.0064516129032258064,NA,4.4,-15.5,0.3
WB,2015,2015-03-16,167,4,0.648310154,327.375714454,2.1336,0,-5.1,81.9,0,0.0064516129032258064,NA,4.4,-15.5,0.3
RB,2015,2015-03-17,168,4,0.433296,301.370112,2.159,0.5,-5.9,21.3,0,0.0064516129032258064,NA,3.3,-6.6,3.3
WB,2015,2015-03-17,168,4,0.669223385,328.044937839,2.159,0.5,-5.9,21.3,0,0.0064516129032258064,NA,3.3,-6.6,3.3
RB,2015,2015-03-18,169,4,0.433296,301.803408,2.159,0,-15.7,144.6,0,0.0064516129032258064,NA,-6.6,-12.7,5.1
WB,2015,2015-03-18,169,4,0.669223385,328.714161224,2.159,0,-15.7,144.6,0,0.0064516129032258064,NA,-6.6,-12.7,5.1
RB,2015,2015-03-19,170,4,0.458784,302.26219199999997,2.159,0,-13.7,196,0,0.0064516129032258064,NA,-3.8,-16.6,2.7
WB,2015,2015-03-19,170,4,0.669223385,329.383384609,2.159,0,-13.7,196,0,0.0064516129032258064,NA,-3.8,-16.6,2.7
RB,2015,2015-03-20,171,4,0.484272,302.746464,2.1336,0,-6.4,137.7,0,0.0064516129032258064,NA,3.3,-18.2,1.4
WB,2015,2015-03-20,171,4,0.648310154,330.031694763,2.1336,0,-6.4,137.7,0,0.0064516129032258064,NA,3.3,-18.2,1.4
RB,2015,2015-03-21,172,4,0.407808,303.154272,2.159,0.5,-4.1,52.2,0,0.0064516129032258064,NA,4.4,-7.1,2.2
WB,2015,2015-03-21,172,4,0.627396923,330.659091686,2.159,0.5,-4.1,52.2,0,0.0064516129032258064,NA,4.4,-7.1,2.2
RB,2015,2015-03-22,173,4,0.407808,303.56208,2.2098,0,-17.5,202.9,0,0.0064516129032258064,NA,-7.1,-13.8,5.7
WB,2015,2015-03-22,173,4,0.669223385,331.328315071,2.2098,0,-17.5,202.9,0,0.0064516129032258064,NA,-7.1,-13.8,5.7
RB,2015,2015-03-23,174,4,0.484272,304.046352,2.2098,0,-16.5,197.8,0,0.0064516129032258064,NA,-6,-14.9,4.6
WB,2015,2015-03-23,174,4,0.669223385,331.997538456,2.2098,0,-16.5,197.8,0,0.0064516129032258064,NA,-6,-14.9,4.6
RB,2015,2015-03-24,175,4,0.50976,304.556112,2.2098,0,-7.2,201.7,0,0.0064516129032258064,NA,2.2,-17.7,0.9
WB,2015,2015-03-24,175,4,0.669223385,332.666761841,2.2098,0,-7.2,201.7,0,0.0064516129032258064,NA,2.2,-17.7,0.9
RB,2015,2015-03-25,176,4,0.458784,305.014896,2.1336,0,-1.4,188.9,0,0.0064516129032258064,NA,8.3,-13.8,2.2
WB,2015,2015-03-25,176,4,0.669223385,333.335985226,2.1336,0,-1.4,188.9,0,0.0064516129032258064,NA,8.3,-13.8,2.2
RB,2015,2015-03-26,177,4,0.76464,305.779536,2.1844,1.5,0.1,43.3,0,0.0064516129032258064,NA,9.4,1.7,1.7
WB,2015,2015-03-26,177,4,0.836529231,334.172514457,2.1844,1.5,0.1,43.3,0,0.0064516129032258064,NA,9.4,1.7,1.7
RB,2015,2015-03-27,178,4,0.790128,306.569664,2.2352,0.3,-3.3,27.6,0,0.0064516129032258064,NA,3.9,-2.1,2
WB,2015,2015-03-27,178,4,0.836529231,335.009043688,2.2352,0.3,-3.3,27.6,0,0.0064516129032258064,NA,3.9,-2.1,2
RB,2015,2015-03-28,179,4,0.50976,307.079424,2.2352,0,-9.8,73.4,0,0.0064516129032258064,NA,-2.1,-11.6,3.8
WB,2015,2015-03-28,179,4,0.731963077,335.741006765,2.2352,0,-9.8,73.4,0,0.0064516129032258064,NA,-2.1,-11.6,3.8
RB,2015,2015-03-29,180,4,0.484272,307.563696,2.2098,0,-6.6,207.1,0,0.0064516129032258064,NA,3.9,-14.9,0.9
WB,2015,2015-03-29,180,4,0.752876308,336.493883073,2.2098,0,-6.6,207.1,0,0.0064516129032258064,NA,3.9,-14.9,0.9
RB,2015,2015-03-30,181,4,0.433296,307.996992,2.2098,0.3,-3.6,16.4,0,0.0064516129032258064,NA,3.9,-2.1,2.9
WB,2015,2015-03-30,181,4,0.690136615,337.184019688,2.2098,0.3,-3.6,16.4,0,0.0064516129032258064,NA,3.9,-2.1,2.9
RB,2015,2015-03-31,182,4,0.433296,308.430288,2.2098,0,-6.2,213.1,0,0.0064516129032258064,NA,2.8,-7.1,3.5
WB,2015,2015-03-31,182,4,0.690136615,337.874156303,2.2098,0,-6.2,213.1,0,0.0064516129032258064,NA,2.8,-7.1,3.5
RB,2015,2015-04-01,183,4,0.433296,308.863584,2.2352,0,-7.1,213.2,0,0,NA,1.7,-11,2
WB,2015,2015-04-01,183,4,0.669223385,338.543379688,2.2352,0,-7.1,213.2,0,0,NA,1.7,-11,2
RB,2015,2015-04-02,184,4,0.433296,309.29688,2.2352,0,1.5,127.8,0,0,NA,13.9,-9.9,2.1
WB,2015,2015-04-02,184,4,0.711049846,339.254429534,2.2352,0,1.5,127.8,0,0,NA,13.9,-9.9,2.1
RB,2015,2015-04-03,185,4,2.5488,311.84568,2.1082,0,7.1,208,0,0,NA,18.3,2.8,1.9
WB,2015,2015-04-03,185,4,2.927852308,342.182281842,2.1082,0,7.1,208,0,0,NA,18.3,2.8,1.9
RB,2015,2015-04-04,186,4,3.05856,314.90424,2.2098,1.8,-5.5,26.7,0,0,NA,6.1,-3.2,4.1
WB,2015,2015-04-04,186,4,3.136984615,345.31926645699997,2.2098,1.8,-5.5,26.7,0,0,NA,6.1,-3.2,4.1
RB,2015,2015-04-05,187,4,1.52928,316.43352,2.1844,0.5,-7.1,129.5,0,0,NA,2.8,-3.2,3.2
WB,2015,2015-04-05,187,4,1.693971692,347.013238149,2.1844,0.5,-7.1,129.5,0,0,NA,2.8,-3.2,3.2
RB,2015,2015-04-06,188,4,1.045008,317.478528,2.2098,0.3,-4.9,30,0,0,NA,2.8,-4.3,0.8
WB,2015,2015-04-06,188,4,1.254793846,348.268031995,2.2098,0.3,-4.9,30,0,0,NA,2.8,-4.3,0.8
RB,2015,2015-04-07,189,4,0.943056,318.421584,2.2352,0,-2,190.7,0,0,NA,7.8,-4.9,1.7
WB,2015,2015-04-07,189,4,1.192054154,349.460086149,2.2352,0,-2,190.7,0,0,NA,7.8,-4.9,1.7
RB,2015,2015-04-08,190,4,0.943056,319.36464,2.2352,0.3,-3.5,114.8,0,0,NA,7.2,-6.6,1.7
WB,2015,2015-04-08,190,4,1.192054154,350.652140303,2.2352,0.3,-3.5,114.8,0,0,NA,7.2,-6.6,1.7
RB,2015,2015-04-09,191,4,0.815616,320.180256,2.286,0.3,-4.7,14.4,0,0,NA,3.3,-1,2.6
WB,2015,2015-04-09,191,4,1.087488,351.739628303,2.286,0.3,-4.7,14.4,0,0,NA,3.3,-1,2.6
RB,2015,2015-04-10,192,4,1.40184,321.582096,2.2352,2.8,1.2,34.9,0,0,NA,11.1,1.7,3.1
WB,2015,2015-04-10,192,4,1.484839385,353.224467688,2.2352,2.8,1.2,34.9,0,0,NA,11.1,1.7,3.1
RB,2015,2015-04-11,193,4,3.31344,324.895536,2.2352,0,-0.9,60.8,0,0,NA,7.8,-1,3.5
WB,2015,2015-04-11,193,4,3.136984615,356.361452303,2.2352,0,-0.9,60.8,0,0,NA,7.8,-1,3.5
RB,2015,2015-04-12,194,4,2.5488,327.444336,2.1844,0,5.1,232.9,0,0,NA,17.8,-2.7,1.2
WB,2015,2015-04-12,194,4,2.71872,359.080172303,2.1844,0,5.1,232.9,0,0,NA,17.8,-2.7,1.2
RB,2015,2015-04-13,195,4,7.6464,335.090736,2.0827999999999998,0,10.3,226.9,0,0,NA,22.8,-2.7,2.6
WB,2015,2015-04-13,195,4,8.15616,367.236332303,2.0827999999999998,0,10.3,226.9,0,0,NA,22.8,-2.7,2.6
RB,2015,2015-04-14,196,4,22.42944,357.520176,1.9558,0.3,5.4,181.7,0,0,NA,16.7,0,2.6
WB,2015,2015-04-14,196,4,21.33149538,388.567827683,1.9558,0.3,5.4,181.7,0,0,NA,16.7,0,2.6
RB,2015,2015-04-15,197,4,10.95984,368.480016,1.9558,0,3.4,240.8,0,0,NA,11.7,-2.7,2.2
WB,2015,2015-04-15,197,4,11.08401231,399.651839993,1.9558,0,3.4,240.8,0,0,NA,11.7,-2.7,2.2
RB,2015,2015-04-16,198,4,8.41104,376.891056,1.9304,0,6.3,234.9,0,0,NA,19.4,-5.5,1.3
WB,2015,2015-04-16,198,4,8.783556923,408.435396916,1.9304,0,6.3,234.9,0,0,NA,19.4,-5.5,1.3
RB,2015,2015-04-17,199,4,19.88064,396.771696,1.8796,0.5,6.4,108.3,0,0,NA,17.8,7.2,1.9
WB,2015,2015-04-17,199,4,19.65843692,428.093833836,1.8796,0.5,6.4,108.3,0,0,NA,17.8,7.2,1.9
RB,2015,2015-04-18,200,4,17.33184,414.103536,1.8288,0,4.1,139.9,0,0,NA,17.8,0,2.8
WB,2015,2015-04-18,200,4,17.14884923,445.242683066,1.8288,0,4.1,139.9,0,0,NA,17.8,0,2.8
RB,2015,2015-04-19,201,4,10.70496,424.808496,1.8034,0,2.7,245.9,0,0,NA,13.9,0.6,2.1
WB,2015,2015-04-19,201,4,11.92054154,457.16322460599997,1.8034,0,2.7,245.9,0,0,NA,13.9,0.6,2.1
RB,2015,2015-04-20,202,4,7.13664,431.945136,1.8034,10.2,0.9,22.4,0,0,NA,8.9,0.6,2.6
WB,2015,2015-04-20,202,4,7.528763077,464.691987683,1.8034,10.2,0.9,22.4,0,0,NA,8.9,0.6,2.6
RB,2015,2015-04-21,203,4,21.91968,453.864816,1.778,7.6,2.6,61.8,0,0,NA,10,0.6,1.7
WB,2015,2015-04-21,203,4,17.98537846,482.677366143,1.778,7.6,2.6,61.8,0,0,NA,10,0.6,1.7
RB,2015,2015-04-22,204,4,12.48912,466.353936,1.778,4.8,1.3,51.9,0,0,NA,12.2,0,1.4
WB,2015,2015-04-22,204,4,13.38446769,496.061833833,1.778,4.8,1.3,51.9,0,0,NA,12.2,0,1.4
RB,2015,2015-04-23,205,4,9.43056,475.784496,1.8288,0,-2.6,137.3,0,0,NA,6.7,0,2.3
WB,2015,2015-04-23,205,4,10.45661538,506.518449213,1.8288,0,-2.6,137.3,0,0,NA,6.7,0,2.3
RB,2015,2015-04-24,206,4,5.0976,480.882096,1.8288,0,-5,60.3,0,0,NA,1.7,0,3.9
WB,2015,2015-04-24,206,4,5.43744,511.955889213,1.8288,0,-5,60.3,0,0,NA,1.7,0,3.9
RB,2015,2015-04-25,207,4,3.8232,484.705296,1.905,0,-2.1,232.3,0,0,NA,5.6,-0.5,2.1
WB,2015,2015-04-25,207,4,3.973513846,515.929403059,1.905,0,-2.1,232.3,0,0,NA,5.6,-0.5,2.1
RB,2015,2015-04-26,208,4,3.31344,488.018736,1.8796,0,1.7,116,0,0,NA,11.1,2.2,2.2
WB,2015,2015-04-26,208,4,3.973513846,519.902916905,1.8796,0,1.7,116,0,0,NA,11.1,2.2,2.2
RB,2015,2015-04-27,209,4,5.35248,493.371216,1.9558,0,1.4,69.6,0,0,NA,8.3,4.4,4.2
WB,2015,2015-04-27,209,4,7.110498462,527.013415367,1.9558,0,1.4,69.6,0,0,NA,8.3,4.4,4.2
RB,2015,2015-04-28,210,4,7.13664,500.507856,1.8541999999999998,0,3.8,175.6,0,0,NA,12.8,2.2,3.8
WB,2015,2015-04-28,210,4,10.24748308,537.260898447,1.8541999999999998,0,3.8,175.6,0,0,NA,12.8,2.2,3.8
RB,2015,2015-04-29,211,4,7.90128,508.409136,1.8034,0,4.8,115.9,0,0,NA,14.4,-0.5,1.8
WB,2015,2015-04-29,211,4,10.03835077,547.299249217,1.8034,0,4.8,115.9,0,0,NA,14.4,-0.5,1.8
RB,2015,2015-04-30,212,4,7.39152,515.800656,1.778,0,5.6,100.1,0,0,NA,15.6,0.6,1.3
WB,2015,2015-04-30,212,4,9.6200861539999991,556.919335371,1.778,0,5.6,100.1,0,0,NA,15.6,0.6,1.3
RB,2015,2015-05-01,213,4,8.41104,524.211696,1.7271999999999998,0,6.9,93.1,0,0.02258064516129032,NA,15.6,4.4,0.4
WB,2015,2015-05-01,213,4,11.92054154,568.839876911,1.7271999999999998,0,6.9,93.1,0,0.02258064516129032,NA,15.6,4.4,0.4
RB,2015,2015-05-02,214,1,10.45008,534.661776,1.7018,0,10.8,146,0,0.02258064516129032,NA,22.2,0,0.9
WB,2015,2015-05-02,214,1,15.68492308,584.524799991,1.7018,0,10.8,146,0,0.02258064516129032,NA,22.2,0,0.9
RB,2015,2015-05-03,215,1,11.72448,546.386256,1.6256,0,13.1,212.6,0,0.02258064516129032,NA,24.4,1.7,0.7
WB,2015,2015-05-03,215,1,18.82190769,603.346707681,1.6256,0,13.1,212.6,0,0.02258064516129032,NA,24.4,1.7,0.7
RB,2015,2015-05-04,216,1,12.744,559.130256,1.4731999999999998,0.5,15.3,209.9,0,0.02258064516129032,NA,27.8,3.9,2.2
WB,2015,2015-05-04,216,1,24.05021538,627.3969230609999,1.4731999999999998,0.5,15.3,209.9,0,0.02258064516129032,NA,27.8,3.9,2.2
RB,2015,2015-05-05,217,1,11.72448,570.854736,1.3461999999999998,0,9.7,219.1,0,0.02258064516129032,NA,20.6,5.6,3.1
WB,2015,2015-05-05,217,1,25.09587692,652.492799981,1.3461999999999998,0,9.7,219.1,0,0.02258064516129032,NA,20.6,5.6,3.1
RB,2015,2015-05-06,218,1,6.88176,577.736496,1.2953999999999999,0,12.4,249.5,0,0.02258064516129032,NA,23.9,2.2,1.7
WB,2015,2015-05-06,218,1,14.84839385,667.3411938309999,1.2953999999999999,0,12.4,249.5,0,0.02258064516129032,NA,23.9,2.2,1.7
RB,2015,2015-05-07,219,1,6.372,584.108496,1.1938,0,16.1,251.8,0,0.02258064516129032,NA,28.3,3.3,0.9
WB,2015,2015-05-07,219,1,15.05752615,682.398719981,1.1938,0,16.1,251.8,0,0.02258064516129032,NA,28.3,3.3,0.9
RB,2015,2015-05-08,220,1,6.372,590.480496,1.0668,0,18.2,253.8,0,0.02258064516129032,NA,31.1,5.6,1.6
WB,2015,2015-05-08,220,1,16.31232,698.711039981,1.0668,0,18.2,253.8,0,0.02258064516129032,NA,31.1,5.6,1.6
RB,2015,2015-05-09,221,1,5.86224,596.342736,1.016,0,18.1,160,0,0.02258064516129032,NA,30,11.7,2.1
WB,2015,2015-05-09,221,1,16.52145231,715.232492291,1.016,0,18.1,160,0,0.02258064516129032,NA,30,11.7,2.1
RB,2015,2015-05-10,222,5,6.62688,602.969616,0.8635999999999999,10.9,16.7,132.7,0,0.02258064516129032,NA,26.1,17.8,1.8
WB,2015,2015-05-10,222,5,19.03104,734.263532291,0.8635999999999999,10.9,16.7,132.7,0,0.02258064516129032,NA,26.1,17.8,1.8
RB,2015,2015-05-11,223,5,11.72448,614.694096,0.7111999999999999,21.3,14.8,78.4,0,0.02258064516129032,NA,26.1,17.8,1.8
WB,2015,2015-05-11,223,5,24.88674462,759.150276911,0.7111999999999999,21.3,14.8,78.4,0,0.02258064516129032,NA,26.1,17.8,1.8
RB,2015,2015-05-12,224,1,15.2928,629.986896,0.635,3.8,12.6,123.4,0,0.02258064516129032,NA,24.4,12.2,3
WB,2015,2015-05-12,224,1,28.44199385,787.592270761,0.635,3.8,12.6,123.4,0,0.02258064516129032,NA,24.4,12.2,3
RB,2015,2015-05-13,225,5,7.13664,637.123536,0.5334,0.5,3.8,121.4,0,0.02258064516129032,NA,14.4,3.9,3.5
WB,2015,2015-05-13,225,5,13.38446769,800.976738451,0.5334,0.5,3.8,121.4,0,0.02258064516129032,NA,14.4,3.9,3.5
RB,2015,2015-05-14,226,1,4.07808,641.201616,0.5334,0,6.9,271.6,0,0.02258064516129032,NA,17.8,0,1.6
WB,2015,2015-05-14,226,1,6.692233846,807.668972297,0.5334,0,6.9,271.6,0,0.02258064516129032,NA,17.8,0,1.6
RB,2015,2015-05-16,228,1,2.497824,646.758,0.4826,0,13.1,116.1,0,0.02258064516129032,NA,23.9,11.1,1.2
WB,2015,2015-05-16,228,1,4.182646154,816.661661528,0.4826,0,13.1,116.1,0,0.02258064516129032,NA,23.9,11.1,1.2
RB,2015,2015-05-17,229,1,2.191968,648.949968,0.35559999999999997,0,14.7,208.8,0,0.02258064516129032,NA,25.6,12.2,1.8
WB,2015,2015-05-17,229,1,4.182646154,820.844307682,0.35559999999999997,0,14.7,208.8,0,0.02258064516129032,NA,25.6,12.2,1.8
RB,2015,2015-05-18,230,1,1.9116,650.861568,0.30479999999999996,0,15.3,226,0,0.02258064516129032,NA,27.2,8.9,2.4
WB,2015,2015-05-18,230,1,3.555249231,824.399556913,0.30479999999999996,0,15.3,226,0,0.02258064516129032,NA,27.2,8.9,2.4
RB,2015,2015-05-19,231,1,1.682208,652.543776,0.17779999999999999,0,15.5,201.6,0,0.02258064516129032,NA,27.2,15,2.4
WB,2015,2015-05-19,231,1,3.346116923,827.745673836,0.17779999999999999,0,15.5,201.6,0,0.02258064516129032,NA,27.2,15,2.4
RB,2015,2015-05-20,232,5,1.376352,653.920128,0.17779999999999999,0,3.8,95.3,0,0.02258064516129032,NA,15.6,5.6,4
WB,2015,2015-05-20,232,5,2.71872,830.464393836,0.17779999999999999,0,3.8,95.3,0,0.02258064516129032,NA,15.6,5.6,4
RB,2015,2015-05-21,233,1,1.223424,655.143552,0.127,0,8.9,251.1,0,0.02258064516129032,NA,20.6,1.7,1.3
WB,2015,2015-05-21,233,1,2.300455385,832.764849221,0.127,0,8.9,251.1,0,0.02258064516129032,NA,20.6,1.7,1.3
RB,2015,2015-05-23,235,1,0.994032,657.233568,0.0508,0,3.6,277.2,0,0.02258064516129032,NA,16.7,1.1,2.7
WB,2015,2015-05-23,235,1,1.756711385,836.487404298,0.0508,0,3.6,277.2,0,0.02258064516129032,NA,16.7,1.1,2.7
RB,2015,2015-05-24,236,1,0.917568,658.151136,0.0508,0,13.3,178.7,0,0.02258064516129032,NA,26.7,8.9,3.4
WB,2015,2015-05-24,236,1,1.610318769,838.097723067,0.0508,0,13.3,178.7,0,0.02258064516129032,NA,26.7,8.9,3.4
RB,2015,2015-05-25,237,5,0.866592,659.017728,0,0.8,14.4,87.2,0,0.02258064516129032,NA,23.3,12.2,1.1
WB,2015,2015-05-25,237,5,1.547579077,839.645302144,0,0.8,14.4,87.2,0,0.02258064516129032,NA,23.3,12.2,1.1
RB,2015,2015-05-26,238,1,1.095984,660.113712,0,0,18,147.7,0,0.02258064516129032,NA,30.6,16.7,2.1
WB,2015,2015-05-26,238,1,1.819451077,841.464753221,0,0,18,147.7,0,0.02258064516129032,NA,30.6,16.7,2.1
RB,2015,2015-05-27,239,1,0.866592,660.980304,0,0.3,19.1,180.2,0,0.02258064516129032,NA,31.7,16.1,2
WB,2015,2015-05-27,239,1,1.568492308,843.0332455289999,0,0.3,19.1,180.2,0,0.02258064516129032,NA,31.7,16.1,2
RB,2015,2015-05-28,240,5,1.045008,662.025312,0,0.3,14.4,92.4,0,0.02258064516129032,NA,26.7,14.4,2.1
