site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
RB,2014,2014-06-02,245,4,1.172448,871.409232,0,0,18.8,272.6,0,0.016666666666666666,NA,29.4,7.8,1.6
WB,2014,2014-06-02,245,4,2.300455385,1040.370491092,0,0,18.8,272.6,0,0.016666666666666666,NA,29.4,7.8,1.6
RB,2015,2015-03-29,180,2,0.484272,307.563696,2.2098,0,-6.6,207.1,0,0.0064516129032258064,NA,3.9,-14.9,0.9
WB,2015,2015-03-29,180,2,0.752876308,336.493883073,2.2098,0,-6.6,207.1,0,0.0064516129032258064,NA,3.9,-14.9,0.9
RB,2015,2015-03-30,181,2,0.433296,307.996992,2.2098,0.3,-3.6,16.4,0,0.0064516129032258064,NA,3.9,-2.1,2.9
WB,2015,2015-03-30,181,2,0.690136615,337.184019688,2.2098,0.3,-3.6,16.4,0,0.0064516129032258064,NA,3.9,-2.1,2.9
RB,2015,2015-03-31,182,2,0.433296,308.430288,2.2098,0,-6.2,213.1,0,0.0064516129032258064,NA,2.8,-7.1,3.5
WB,2015,2015-03-31,182,2,0.690136615,337.874156303,2.2098,0,-6.2,213.1,0,0.0064516129032258064,NA,2.8,-7.1,3.5
RB,2015,2015-04-01,183,2,0.433296,308.863584,2.2352,0,-7.1,213.2,0,0,NA,1.7,-11,2
WB,2015,2015-04-01,183,2,0.669223385,338.543379688,2.2352,0,-7.1,213.2,0,0,NA,1.7,-11,2
RB,2015,2015-04-02,184,2,0.433296,309.29688,2.2352,0,1.5,127.8,0,0,NA,13.9,-9.9,2.1
WB,2015,2015-04-02,184,2,0.711049846,339.254429534,2.2352,0,1.5,127.8,0,0,NA,13.9,-9.9,2.1
RB,2015,2015-04-03,185,2,2.5488,311.84568,2.1082,0,7.1,208,0,0,NA,18.3,2.8,1.9
WB,2015,2015-04-03,185,2,2.927852308,342.182281842,2.1082,0,7.1,208,0,0,NA,18.3,2.8,1.9
RB,2015,2015-04-04,186,2,3.05856,314.90424,2.2098,1.8,-5.5,26.7,0,0,NA,6.1,-3.2,4.1
WB,2015,2015-04-04,186,2,3.136984615,345.31926645699997,2.2098,1.8,-5.5,26.7,0,0,NA,6.1,-3.2,4.1
RB,2015,2015-04-05,187,2,1.52928,316.43352,2.1844,0.5,-7.1,129.5,0,0,NA,2.8,-3.2,3.2
WB,2015,2015-04-05,187,2,1.693971692,347.013238149,2.1844,0.5,-7.1,129.5,0,0,NA,2.8,-3.2,3.2
RB,2015,2015-04-06,188,2,1.045008,317.478528,2.2098,0.3,-4.9,30,0,0,NA,2.8,-4.3,0.8
WB,2015,2015-04-06,188,2,1.254793846,348.268031995,2.2098,0.3,-4.9,30,0,0,NA,2.8,-4.3,0.8
RB,2015,2015-04-07,189,2,0.943056,318.421584,2.2352,0,-2,190.7,0,0,NA,7.8,-4.9,1.7
WB,2015,2015-04-07,189,2,1.192054154,349.460086149,2.2352,0,-2,190.7,0,0,NA,7.8,-4.9,1.7
RB,2015,2015-04-08,190,2,0.943056,319.36464,2.2352,0.3,-3.5,114.8,0,0,NA,7.2,-6.6,1.7
WB,2015,2015-04-08,190,2,1.192054154,350.652140303,2.2352,0.3,-3.5,114.8,0,0,NA,7.2,-6.6,1.7
RB,2015,2015-04-09,191,2,0.815616,320.180256,2.286,0.3,-4.7,14.4,0,0,NA,3.3,-1,2.6
WB,2015,2015-04-09,191,2,1.087488,351.739628303,2.286,0.3,-4.7,14.4,0,0,NA,3.3,-1,2.6
RB,2015,2015-04-10,192,2,1.40184,321.582096,2.2352,2.8,1.2,34.9,0,0,NA,11.1,1.7,3.1
WB,2015,2015-04-10,192,2,1.484839385,353.224467688,2.2352,2.8,1.2,34.9,0,0,NA,11.1,1.7,3.1
RB,2015,2015-04-11,193,2,3.31344,324.895536,2.2352,0,-0.9,60.8,0,0,NA,7.8,-1,3.5
WB,2015,2015-04-11,193,2,3.136984615,356.361452303,2.2352,0,-0.9,60.8,0,0,NA,7.8,-1,3.5
RB,2015,2015-04-12,194,2,2.5488,327.444336,2.1844,0,5.1,232.9,0,0,NA,17.8,-2.7,1.2
WB,2015,2015-04-12,194,2,2.71872,359.080172303,2.1844,0,5.1,232.9,0,0,NA,17.8,-2.7,1.2
RB,2015,2015-04-13,195,2,7.6464,335.090736,2.0827999999999998,0,10.3,226.9,0,0,NA,22.8,-2.7,2.6
WB,2015,2015-04-13,195,2,8.15616,367.236332303,2.0827999999999998,0,10.3,226.9,0,0,NA,22.8,-2.7,2.6
RB,2015,2015-04-14,196,2,22.42944,357.520176,1.9558,0.3,5.4,181.7,0,0,NA,16.7,0,2.6
WB,2015,2015-04-14,196,2,21.33149538,388.567827683,1.9558,0.3,5.4,181.7,0,0,NA,16.7,0,2.6
RB,2015,2015-04-15,197,2,10.95984,368.480016,1.9558,0,3.4,240.8,0,0,NA,11.7,-2.7,2.2
WB,2015,2015-04-15,197,2,11.08401231,399.651839993,1.9558,0,3.4,240.8,0,0,NA,11.7,-2.7,2.2
RB,2015,2015-04-16,198,2,8.41104,376.891056,1.9304,0,6.3,234.9,0,0,NA,19.4,-5.5,1.3
WB,2015,2015-04-16,198,2,8.783556923,408.435396916,1.9304,0,6.3,234.9,0,0,NA,19.4,-5.5,1.3
RB,2015,2015-04-17,199,2,19.88064,396.771696,1.8796,0.5,6.4,108.3,0,0,NA,17.8,7.2,1.9
WB,2015,2015-04-17,199,2,19.65843692,428.093833836,1.8796,0.5,6.4,108.3,0,0,NA,17.8,7.2,1.9
RB,2015,2015-04-18,200,2,17.33184,414.103536,1.8288,0,4.1,139.9,0,0,NA,17.8,0,2.8
WB,2015,2015-04-18,200,2,17.14884923,445.242683066,1.8288,0,4.1,139.9,0,0,NA,17.8,0,2.8
RB,2015,2015-04-19,201,2,10.70496,424.808496,1.8034,0,2.7,245.9,0,0,NA,13.9,0.6,2.1
WB,2015,2015-04-19,201,2,11.92054154,457.16322460599997,1.8034,0,2.7,245.9,0,0,NA,13.9,0.6,2.1
RB,2015,2015-04-20,202,2,7.13664,431.945136,1.8034,10.2,0.9,22.4,0,0,NA,8.9,0.6,2.6
WB,2015,2015-04-20,202,2,7.528763077,464.691987683,1.8034,10.2,0.9,22.4,0,0,NA,8.9,0.6,2.6
RB,2015,2015-04-21,203,2,21.91968,453.864816,1.778,7.6,2.6,61.8,0,0,NA,10,0.6,1.7
WB,2015,2015-04-21,203,2,17.98537846,482.677366143,1.778,7.6,2.6,61.8,0,0,NA,10,0.6,1.7
RB,2015,2015-04-22,204,2,12.48912,466.353936,1.778,4.8,1.3,51.9,0,0,NA,12.2,0,1.4
WB,2015,2015-04-22,204,2,13.38446769,496.061833833,1.778,4.8,1.3,51.9,0,0,NA,12.2,0,1.4
RB,2015,2015-04-23,205,2,9.43056,475.784496,1.8288,0,-2.6,137.3,0,0,NA,6.7,0,2.3
WB,2015,2015-04-23,205,2,10.45661538,506.518449213,1.8288,0,-2.6,137.3,0,0,NA,6.7,0,2.3
RB,2015,2015-04-24,206,2,5.0976,480.882096,1.8288,0,-5,60.3,0,0,NA,1.7,0,3.9
WB,2015,2015-04-24,206,2,5.43744,511.955889213,1.8288,0,-5,60.3,0,0,NA,1.7,0,3.9
RB,2015,2015-04-25,207,2,3.8232,484.705296,1.905,0,-2.1,232.3,0,0,NA,5.6,-0.5,2.1
WB,2015,2015-04-25,207,2,3.973513846,515.929403059,1.905,0,-2.1,232.3,0,0,NA,5.6,-0.5,2.1
RB,2015,2015-04-26,208,2,3.31344,488.018736,1.8796,0,1.7,116,0,0,NA,11.1,2.2,2.2
WB,2015,2015-04-26,208,2,3.973513846,519.902916905,1.8796,0,1.7,116,0,0,NA,11.1,2.2,2.2
RB,2015,2015-04-27,209,2,5.35248,493.371216,1.9558,0,1.4,69.6,0,0,NA,8.3,4.4,4.2
WB,2015,2015-04-27,209,2,7.110498462,527.013415367,1.9558,0,1.4,69.6,0,0,NA,8.3,4.4,4.2
RB,2015,2015-04-28,210,2,7.13664,500.507856,1.8541999999999998,0,3.8,175.6,0,0,NA,12.8,2.2,3.8
WB,2015,2015-04-28,210,2,10.24748308,537.260898447,1.8541999999999998,0,3.8,175.6,0,0,NA,12.8,2.2,3.8
RB,2015,2015-04-29,211,2,7.90128,508.409136,1.8034,0,4.8,115.9,0,0,NA,14.4,-0.5,1.8
WB,2015,2015-04-29,211,2,10.03835077,547.299249217,1.8034,0,4.8,115.9,0,0,NA,14.4,-0.5,1.8
RB,2015,2015-04-30,212,2,7.39152,515.800656,1.778,0,5.6,100.1,0,0,NA,15.6,0.6,1.3
WB,2015,2015-04-30,212,2,9.6200861539999991,556.919335371,1.778,0,5.6,100.1,0,0,NA,15.6,0.6,1.3
RB,2015,2015-05-01,213,1,8.41104,524.211696,1.7271999999999998,0,6.9,93.1,0,0.02258064516129032,NA,15.6,4.4,0.4
WB,2015,2015-05-01,213,1,11.92054154,568.839876911,1.7271999999999998,0,6.9,93.1,0,0.02258064516129032,NA,15.6,4.4,0.4
RB,2015,2015-05-02,214,1,10.45008,534.661776,1.7018,0,10.8,146,0,0.02258064516129032,NA,22.2,0,0.9
WB,2015,2015-05-02,214,1,15.68492308,584.524799991,1.7018,0,10.8,146,0,0.02258064516129032,NA,22.2,0,0.9
RB,2015,2015-05-03,215,4,11.72448,546.386256,1.6256,0,13.1,212.6,0,0.02258064516129032,NA,24.4,1.7,0.7
WB,2015,2015-05-03,215,4,18.82190769,603.346707681,1.6256,0,13.1,212.6,0,0.02258064516129032,NA,24.4,1.7,0.7
RB,2015,2015-05-04,216,4,12.744,559.130256,1.4731999999999998,0.5,15.3,209.9,0,0.02258064516129032,NA,27.8,3.9,2.2
WB,2015,2015-05-04,216,4,24.05021538,627.3969230609999,1.4731999999999998,0.5,15.3,209.9,0,0.02258064516129032,NA,27.8,3.9,2.2
RB,2015,2015-05-05,217,4,11.72448,570.854736,1.3461999999999998,0,9.7,219.1,0,0.02258064516129032,NA,20.6,5.6,3.1
WB,2015,2015-05-05,217,4,25.09587692,652.492799981,1.3461999999999998,0,9.7,219.1,0,0.02258064516129032,NA,20.6,5.6,3.1
RB,2015,2015-05-06,218,4,6.88176,577.736496,1.2953999999999999,0,12.4,249.5,0,0.02258064516129032,NA,23.9,2.2,1.7
WB,2015,2015-05-06,218,4,14.84839385,667.3411938309999,1.2953999999999999,0,12.4,249.5,0,0.02258064516129032,NA,23.9,2.2,1.7
RB,2015,2015-05-07,219,4,6.372,584.108496,1.1938,0,16.1,251.8,0,0.02258064516129032,NA,28.3,3.3,0.9
WB,2015,2015-05-07,219,4,15.05752615,682.398719981,1.1938,0,16.1,251.8,0,0.02258064516129032,NA,28.3,3.3,0.9
RB,2015,2015-05-08,220,4,6.372,590.480496,1.0668,0,18.2,253.8,0,0.02258064516129032,NA,31.1,5.6,1.6
WB,2015,2015-05-08,220,4,16.31232,698.711039981,1.0668,0,18.2,253.8,0,0.02258064516129032,NA,31.1,5.6,1.6
RB,2015,2015-05-09,221,4,5.86224,596.342736,1.016,0,18.1,160,0,0.02258064516129032,NA,30,11.7,2.1
WB,2015,2015-05-09,221,4,16.52145231,715.232492291,1.016,0,18.1,160,0,0.02258064516129032,NA,30,11.7,2.1
RB,2015,2015-05-10,222,1,6.62688,602.969616,0.8635999999999999,10.9,16.7,132.7,0,0.02258064516129032,NA,26.1,17.8,1.8
WB,2015,2015-05-10,222,1,19.03104,734.263532291,0.8635999999999999,10.9,16.7,132.7,0,0.02258064516129032,NA,26.1,17.8,1.8
RB,2015,2015-05-11,223,1,11.72448,614.694096,0.7111999999999999,21.3,14.8,78.4,0,0.02258064516129032,NA,26.1,17.8,1.8
WB,2015,2015-05-11,223,1,24.88674462,759.150276911,0.7111999999999999,21.3,14.8,78.4,0,0.02258064516129032,NA,26.1,17.8,1.8
RB,2015,2015-05-12,224,1,15.2928,629.986896,0.635,3.8,12.6,123.4,0,0.02258064516129032,NA,24.4,12.2,3
WB,2015,2015-05-12,224,1,28.44199385,787.592270761,0.635,3.8,12.6,123.4,0,0.02258064516129032,NA,24.4,12.2,3
RB,2015,2015-05-13,225,4,7.13664,637.123536,0.5334,0.5,3.8,121.4,0,0.02258064516129032,NA,14.4,3.9,3.5
WB,2015,2015-05-13,225,4,13.38446769,800.976738451,0.5334,0.5,3.8,121.4,0,0.02258064516129032,NA,14.4,3.9,3.5
RB,2015,2015-05-14,226,4,4.07808,641.201616,0.5334,0,6.9,271.6,0,0.02258064516129032,NA,17.8,0,1.6
WB,2015,2015-05-14,226,4,6.692233846,807.668972297,0.5334,0,6.9,271.6,0,0.02258064516129032,NA,17.8,0,1.6
RB,2015,2015-05-16,228,1,2.497824,646.758,0.4826,0,13.1,116.1,0,0.02258064516129032,NA,23.9,11.1,1.2
WB,2015,2015-05-16,228,1,4.182646154,816.661661528,0.4826,0,13.1,116.1,0,0.02258064516129032,NA,23.9,11.1,1.2
RB,2015,2015-05-17,229,4,2.191968,648.949968,0.35559999999999997,0,14.7,208.8,0,0.02258064516129032,NA,25.6,12.2,1.8
WB,2015,2015-05-17,229,4,4.182646154,820.844307682,0.35559999999999997,0,14.7,208.8,0,0.02258064516129032,NA,25.6,12.2,1.8
RB,2015,2015-05-18,230,4,1.9116,650.861568,0.30479999999999996,0,15.3,226,0,0.02258064516129032,NA,27.2,8.9,2.4
WB,2015,2015-05-18,230,4,3.555249231,824.399556913,0.30479999999999996,0,15.3,226,0,0.02258064516129032,NA,27.2,8.9,2.4
RB,2015,2015-05-19,231,4,1.682208,652.543776,0.17779999999999999,0,15.5,201.6,0,0.02258064516129032,NA,27.2,15,2.4
WB,2015,2015-05-19,231,4,3.346116923,827.745673836,0.17779999999999999,0,15.5,201.6,0,0.02258064516129032,NA,27.2,15,2.4
RB,2015,2015-05-20,232,1,1.376352,653.920128,0.17779999999999999,0,3.8,95.3,0,0.02258064516129032,NA,15.6,5.6,4
WB,2015,2015-05-20,232,1,2.71872,830.464393836,0.17779999999999999,0,3.8,95.3,0,0.02258064516129032,NA,15.6,5.6,4
RB,2015,2015-05-21,233,4,1.223424,655.143552,0.127,0,8.9,251.1,0,0.02258064516129032,NA,20.6,1.7,1.3
WB,2015,2015-05-21,233,4,2.300455385,832.764849221,0.127,0,8.9,251.1,0,0.02258064516129032,NA,20.6,1.7,1.3
RB,2015,2015-05-23,235,4,0.994032,657.233568,0.0508,0,3.6,277.2,0,0.02258064516129032,NA,16.7,1.1,2.7
WB,2015,2015-05-23,235,4,1.756711385,836.487404298,0.0508,0,3.6,277.2,0,0.02258064516129032,NA,16.7,1.1,2.7
RB,2015,2015-05-24,236,4,0.917568,658.151136,0.0508,0,13.3,178.7,0,0.02258064516129032,NA,26.7,8.9,3.4
WB,2015,2015-05-24,236,4,1.610318769,838.097723067,0.0508,0,13.3,178.7,0,0.02258064516129032,NA,26.7,8.9,3.4
RB,2015,2015-05-25,237,1,0.866592,659.017728,0,0.8,14.4,87.2,0,0.02258064516129032,NA,23.3,12.2,1.1
WB,2015,2015-05-25,237,1,1.547579077,839.645302144,0,0.8,14.4,87.2,0,0.02258064516129032,NA,23.3,12.2,1.1
RB,2015,2015-05-26,238,4,1.095984,660.113712,0,0,18,147.7,0,0.02258064516129032,NA,30.6,16.7,2.1
WB,2015,2015-05-26,238,4,1.819451077,841.464753221,0,0,18,147.7,0,0.02258064516129032,NA,30.6,16.7,2.1
RB,2015,2015-05-27,239,4,0.866592,660.980304,0,0.3,19.1,180.2,0,0.02258064516129032,NA,31.7,16.1,2
WB,2015,2015-05-27,239,4,1.568492308,843.0332455289999,0,0.3,19.1,180.2,0,0.02258064516129032,NA,31.7,16.1,2
RB,2015,2015-05-28,240,1,1.045008,662.025312,0,0.3,14.4,92.4,0,0.02258064516129032,NA,26.7,14.4,2.1
WB,2015,2015-05-28,240,1,2.509587692,845.542833221,0,0.3,14.4,92.4,0,0.02258064516129032,NA,26.7,14.4,2.1
RB,2015,2015-05-29,241,4,1.40184,663.427152,0,0,15.3,267.4,0,0.02258064516129032,NA,27.8,12.8,0.8
WB,2015,2015-05-29,241,4,2.927852308,848.470685529,0,0,15.3,267.4,0,0.02258064516129032,NA,27.8,12.8,0.8
RB,2015,2015-05-30,242,4,2.217456,665.644608,0,20.1,18.5,215.3,0,0.02258064516129032,NA,31.1,12.8,2.8
WB,2015,2015-05-30,242,4,3.346116923,851.816802452,0,20.1,18.5,215.3,0,0.02258064516129032,NA,31.1,12.8,2.8
RB,2015,2015-05-31,243,1,11.4696,677.114208,0,8.4,6.7,67.5,0,0.02258064516129032,NA,20.6,8.9,2.9
WB,2015,2015-05-31,243,1,12.12967385,863.946476302,0,8.4,6.7,67.5,0,0.02258064516129032,NA,20.6,8.9,2.9
RB,2015,2015-06-01,244,1,18.86112,695.975328,0,9.7,4.8,47.9,0,0.0033333333333333335,NA,12.2,8.3,0.6
WB,2015,2015-06-01,244,1,19.44930462,883.395780922,0,9.7,4.8,47.9,0,0.0033333333333333335,NA,12.2,8.3,0.6
RB,2015,2015-06-02,245,1,10.45008,706.425408,0,0,5,69.1,0,0.0033333333333333335,NA,13.9,6.7,1.1
WB,2015,2015-06-02,245,1,9.6200861539999991,893.015867076,0,0,5,69.1,0,0.0033333333333333335,NA,13.9,6.7,1.1
RB,2016,2016-03-29,180,1,8.309088,543.2945616,0.889,0,-5.4,87.2,0,0,NA,4.4,-3.8,4.4
WB,2016,2016-03-29,180,1,10.12200369,588.264085661,0.889,0,-5.4,87.2,0,0,NA,4.4,-3.8,4.4
RB,2016,2016-03-30,181,4,3.925152,547.2197136,0.8635999999999999,0,-0,172,0,0,NA,11.7,-7.1,3.1
WB,2016,2016-03-30,181,4,4.579997538,592.844083199,0.8635999999999999,0,-0,172,0,0,NA,11.7,-7.1,3.1
RB,2016,2016-03-31,182,1,6.066144,553.2858576,0.8128,0,7.4,32.7,0,0,NA,18.9,9.4,4.6
WB,2016,2016-03-31,182,1,7.654242462,600.498325661,0.8128,0,7.4,32.7,0,0,NA,18.9,9.4,4.6
RB,2016,2016-04-01,183,1,36.44784,589.7336976,0.6858,9.7,8.3,36.3,0,0.0033333333333333335,NA,19.4,5.6,4
WB,2016,2016-04-01,183,1,37.64381538,638.142141041,0.6858,9.7,8.3,36.3,0,0.0033333333333333335,NA,19.4,5.6,4
RB,2016,2016-04-02,184,1,9.481536,599.2152336,0.6858,0,-0.5,91.8,0,0.0033333333333333335,NA,10.6,-3.2,2.3
WB,2016,2016-04-02,184,1,13.07076923,651.2129102709999,0.6858,0,-0.5,91.8,0,0.0033333333333333335,NA,10.6,-3.2,2.3
RB,2016,2016-04-03,185,1,4.84272,604.0579536,0.6858,0,-11.3,70.5,0,0.0033333333333333335,NA,0,-8.8,5.5
WB,2016,2016-04-03,185,1,5.625659077,656.838569348,0.6858,0,-11.3,70.5,0,0.0033333333333333335,NA,0,-8.8,5.5
RB,2016,2016-04-04,186,1,3.160512,607.2184656,0.7111999999999999,0,-12.3,54,0,0.0033333333333333335,NA,-2.7,-11.6,1.4
WB,2016,2016-04-04,186,1,3.973513846,660.812083194,0.7111999999999999,0,-12.3,54,0,0.0033333333333333335,NA,-2.7,-11.6,1.4
RB,2016,2016-04-05,187,4,2.599776,609.8182416,0.7111999999999999,0,-10.6,223,0,0.0033333333333333335,NA,-1.6,-13.8,2.4
WB,2016,2016-04-05,187,4,3.262464,664.074547194,0.7111999999999999,0,-10.6,223,0,0.0033333333333333335,NA,-1.6,-13.8,2.4
RB,2016,2016-04-06,188,1,2.4493968,612.2676384,0.7111999999999999,1,-6.2,121,0,0.0033333333333333335,NA,5,-11.6,2.6
WB,2016,2016-04-06,188,1,2.948765538,667.023312732,0.7111999999999999,1,-6.2,121,0,0.0033333333333333335,NA,5,-11.6,2.6
RB,2016,2016-04-07,189,1,9.558,621.8256384,0.8382,11.2,0.6,56.7,0,0.0033333333333333335,NA,13.9,-1.6,2.8
WB,2016,2016-04-07,189,1,9.013602462,676.036915194,0.8382,11.2,0.6,56.7,0,0.0033333333333333335,NA,13.9,-1.6,2.8
RB,2016,2016-04-08,190,1,8.614944,630.4405824,0.889,3,-3.3,20.6,0,0.0033333333333333335,NA,4.4,-4.3,2.2
WB,2016,2016-04-08,190,1,8.950862769,684.987777963,0.889,3,-3.3,20.6,0,0.0033333333333333335,NA,4.4,-4.3,2.2
RB,2016,2016-04-09,191,1,3.95064,634.3912224,0.9398,0,-8.1,80.3,0,0.0033333333333333335,NA,0,-5.5,3.1
WB,2016,2016-04-09,191,1,4.245385846,689.233163809,0.9398,0,-8.1,80.3,0,0.0033333333333333335,NA,0,-5.5,3.1
RB,2016,2016-04-10,192,1,3.033072,637.4242944,0.9652,0,-7.7,119.2,0,0.0033333333333333335,NA,2.8,-7.7,2.4
WB,2016,2016-04-10,192,1,3.241550769,692.474714578,0.9652,0,-7.7,119.2,0,0.0033333333333333335,NA,2.8,-7.7,2.4
RB,2016,2016-04-11,193,1,3.644784,641.0690784,0.9144,2.8,-1.1,9.3,0,0.0033333333333333335,NA,5,-1.6,0.6
WB,2016,2016-04-11,193,1,3.764381538,696.239096116,0.9144,2.8,-1.1,9.3,0,0.0033333333333333335,NA,5,-1.6,0.6
RB,2016,2016-04-12,194,1,23.780304,664.8493824,0.889,7.6,0.2,110,0,0.0033333333333333335,NA,7.8,0.6,2.7
WB,2016,2016-04-12,194,1,22.79542154,719.034517656,0.889,7.6,0.2,110,0,0.0033333333333333335,NA,7.8,0.6,2.7
RB,2016,2016-04-13,195,4,6.346512,671.1958944,0.889,0,-2.8,224.2,0,0.0033333333333333335,NA,7.2,-2.7,2.8
WB,2016,2016-04-13,195,4,7.215064615,726.249582271,0.889,0,-2.8,224.2,0,0.0033333333333333335,NA,7.2,-2.7,2.8
RB,2016,2016-04-14,196,2,4.129056,675.3249504,0.889,0,0.2,236.7,0,0.0033333333333333335,NA,11.7,-6,1.4
WB,2016,2016-04-14,196,2,5.061001846,731.310584117,0.889,0,0.2,236.7,0,0.0033333333333333335,NA,11.7,-6,1.4
RB,2016,2016-04-15,197,4,3.491856,678.8168064,0.889,0,2.9,235.6,0,0.0033333333333333335,NA,13.9,-6,1.8
WB,2016,2016-04-15,197,4,4.663650462,735.974234579,0.889,0,2.9,235.6,0,0.0033333333333333335,NA,13.9,-6,1.8
RB,2016,2016-04-16,198,4,3.338928,682.1557344,0.8635999999999999,0,5.5,232.1,0,0.0033333333333333335,NA,17.8,-4.9,1.6
WB,2016,2016-04-16,198,4,4.789129846,740.763364425,0.8635999999999999,0,5.5,232.1,0,0.0033333333333333335,NA,17.8,-4.9,1.6
RB,2016,2016-04-17,199,4,4.129056,686.2847904,0.8382,0,10.9,237.1,0,0.0033333333333333335,NA,21.1,-3.2,1.6
WB,2016,2016-04-17,199,4,6.817713231,747.581077656,0.8382,0,10.9,237.1,0,0.0033333333333333335,NA,21.1,-3.2,1.6
RB,2016,2016-04-18,200,1,5.174064,691.4588544,0.7874,1.5,9.5,110.4,0,0.0033333333333333335,NA,18.3,-0.5,2.4
WB,2016,2016-04-18,200,1,9.51552,757.096597656,0.7874,1.5,9.5,110.4,0,0.0033333333333333335,NA,18.3,-0.5,2.4
RB,2016,2016-04-19,201,4,6.193584,697.6524384,0.762,2.5,2.8,212.7,0,0.0033333333333333335,NA,12.2,4.4,4.4
WB,2016,2016-04-19,201,4,11.71140923,768.808006886,0.762,2.5,2.8,212.7,0,0.0033333333333333335,NA,12.2,4.4,4.4
RB,2016,2016-04-20,202,4,3.899664,701.5521024,0.762,0,2.5,243,0,0.0033333333333333335,NA,12.8,-2.1,2.6
WB,2016,2016-04-20,202,4,6.378535385,775.186542271,0.762,0,2.5,243,0,0.0033333333333333335,NA,12.8,-2.1,2.6
RB,2016,2016-04-21,203,4,3.542832,705.0949344,0.7365999999999999,0,10.9,241.8,0,0.0033333333333333335,NA,23.3,-4.3,0.9
WB,2016,2016-04-21,203,4,6.253056,781.439598271,0.7365999999999999,0,10.9,241.8,0,0.0033333333333333335,NA,23.3,-4.3,0.9
RB,2016,2016-04-22,204,1,5.530896,710.6258304,0.7111999999999999,0,10,96.5,0,0.0033333333333333335,NA,23.3,7.8,2.6
WB,2016,2016-04-22,204,1,12.46428554,793.903883811,0.7111999999999999,0,10,96.5,0,0.0033333333333333335,NA,23.3,7.8,2.6
RB,2016,2016-04-23,205,4,4.180032,714.8058624,0.6095999999999999,0,1.3,218.9,0,0.0033333333333333335,NA,10.6,-3.8,4
WB,2016,2016-04-23,205,4,9.766478769,803.67036258,0.6095999999999999,0,1.3,218.9,0,0.0033333333333333335,NA,10.6,-3.8,4
RB,2016,2016-04-24,206,4,2.829168,717.6350304,0.6095999999999999,0,-0,249.6,0,0.0033333333333333335,NA,10,-5.5,1.6
WB,2016,2016-04-24,206,4,4.768216615,808.438579195,0.6095999999999999,0,-0,249.6,0,0.0033333333333333335,NA,10,-5.5,1.6
RB,2016,2016-04-25,207,4,2.3601888,719.9952192,0.6095999999999999,0,1.2,231.2,0,0.0033333333333333335,NA,10.6,-5.5,2.3
WB,2016,2016-04-25,207,4,3.848034462,812.286613657,0.6095999999999999,0,1.2,231.2,0,0.0033333333333333335,NA,10.6,-5.5,2.3
RB,2016,2016-04-26,208,1,2.268432,722.2636512,0.6858,3.6,-2.3,50,0,0.0033333333333333335,NA,3.3,-3.2,1.6
WB,2016,2016-04-26,208,1,3.283377231,815.569990888,0.6858,3.6,-2.3,50,0,0.0033333333333333335,NA,3.3,-3.2,1.6
RB,2016,2016-04-27,209,4,2.3780304,724.6416816,0.6858,0,-1.9,255.5,0,0.0033333333333333335,NA,9.4,-6,2.2
WB,2016,2016-04-27,209,4,3.157897846,818.727888734,0.6858,0,-1.9,255.5,0,0.0033333333333333335,NA,9.4,-6,2.2
RB,2016,2016-04-28,210,4,2.140992,726.7826736,0.5588,0,-2,233.6,0,0.0033333333333333335,NA,7.8,-7.1,2.6
WB,2016,2016-04-28,210,4,2.865112615,821.593001349,0.5588,0,-2,233.6,0,0.0033333333333333335,NA,7.8,-7.1,2.6
RB,2016,2016-04-29,211,4,1.9574784,728.740152,0.6095999999999999,0,2.3,244.1,0,0.0033333333333333335,NA,14.4,-6.6,1.2
WB,2016,2016-04-29,211,4,2.802372923,824.395374272,0.6095999999999999,0,2.3,244.1,0,0.0033333333333333335,NA,14.4,-6.6,1.2
RB,2016,2016-04-30,212,4,1.8810144,730.6211664,0.6095999999999999,0,5,253,0,0.0033333333333333335,NA,15.6,-3.8,2.1
WB,2016,2016-04-30,212,4,2.948765538,827.34413981,0.6095999999999999,0,5,253,0,0.0033333333333333335,NA,15.6,-3.8,2.1
RB,2016,2016-05-01,213,1,2.4290064,733.0501728,0.6095999999999999,0,4,47.4,0,0.012903225806451613,NA,10.6,0.6,1.4
WB,2016,2016-05-01,213,1,3.471596308,830.815736118,0.6095999999999999,0,4,47.4,0,0.012903225806451613,NA,10.6,0.6,1.4
RB,2016,2016-05-02,214,1,7.0092,740.0593728,0.6095999999999999,5.8,1.5,28.7,0,0.012903225806451613,NA,7.8,3.9,0.9
WB,2016,2016-05-02,214,1,8.992689231,839.808425349,0.6095999999999999,5.8,1.5,28.7,0,0.012903225806451613,NA,7.8,3.9,0.9
RB,2016,2016-05-03,215,1,5.35248,745.4118528,0.6095999999999999,0,1.6,67,0,0.012903225806451613,NA,9.4,1.1,1.7
WB,2016,2016-05-03,215,1,6.775886769,846.584312118,0.6095999999999999,0,1.6,67,0,0.012903225806451613,NA,9.4,1.1,1.7
RB,2016,2016-05-04,216,1,3.338928,748.7507808,0.6095999999999999,0.3,3.1,28.7,0,0.012903225806451613,NA,11.7,1.1,1.3
